5,1.0258591567288866,0.0030998490150368286
0,0.5405107029697412,0.13120328106817286
4,0.004710418930931919,0.24278567128016765
1,0.9758042990758278,0.9968166167154434
9,0.14055470613684917,0.6050417971155766
2,0.2838872432395842,0.01898707523060448
1,0.8856822688406965,0.6080126303261174
3,0.8472299361903768,0.04228793031176481
1,0.6905462007395097,0.787925324527016
4,0.17809478933007572,0.763827876309609
3,0.9524589151146307,0.11694244712965755
5,0.29984988292681974,0.7545309030392837
3,0.10444116230223505,0.09595668967630988
6,0.39004547471629375,0.37328748522742405
1,0.712985346200719,0.779564684596855
7,0.005470933388036983,0.8830794804822523
2,0.35006551166395045,0.28872265623068843
8,0.537384822480713,0.6585049400298222
6,0.587852393844313,0.3800952834513032
9,0.2976467827956234,0.950468760404058
4,0.046501565307505426,0.36998242525320596
0,0.5681005723254267,0.0922322056501479
9,0.35107605867650504,0.9092471963910548
1,0.9825442161167931,0.9890010270670754
1,0.3444964085644838,0.4544534768741006
2,0.3039008049566714,0.01159562373189382
4,0.5054177204524833,0.883658572318835
3,0.3897489097571122,0.013623857617262284
2,0.011958147746030481,0.061193839565767516
7,0.19655062449349076,0.9194563803290347
3,0.11357894922957029,0.16532273137554415
8,0.505164297089206,0.696662492978774
6,0.563030748806097,0.3877999979356511
9,0.28263115189014526,1.0043746143045136
0,0.6718894595574942,0.1354095464315225
5,0.3838000762492338,0.8013646290942087
6,0.7236689572844174,0.41634739325721015
0,0.5968368953282308,0.1543240418348957
7,0.2539870166192674,0.36889157697022323
6,0.534277533553347,0.39200882672356246
1,0.7077436044502492,0.8986086800702896
8,0.689921723379447,0.6062127683615738
7,0.605260822177833,0.9320570642758995
9,0.43422947194804895,0.9960766466705961
3,0.20177951472471095,0.26868452219616856
9,0.0789951421293173,0.580500322228049
8,0.49450771156327866,0.5112911361939037
5,0.45141265126878216,0.7640721048750022
9,0.9068127291067701,0.28510181575601723
3,0.8851497739638278,0.0352899464417894
3,0.828282840829032,0.1941234926763986
0,0.5347206138262287,0.037674597577914255
7,0.2568644275664223,0.19081398377861483
4,0.23907415027756126,0.9001018417633382
9,0.17860452683193884,0.5136622856056441
8,0.34163501279577674,0.576408504519848
0,0.15008979085922539,0.02935902636705466
9,0.40847762759393524,0.9267900168998121
4,0.10667546584590612,0.3955454300618222
1,1.0343349790068053,1.0115865709001837
4,0.020434230239203124,0.153951261572838
4,0.23938437789967645,0.8495826623641425
6,0.6623557879849691,0.38317234583332443
0,0.6697292862940152,0.012891634451491501
4,0.3719864016925116,0.1666721645189612
5,0.31084750741810063,0.7326451618200225
6,0.4965983500705627,0.38068005770773
1,0.9671903975170274,0.8068831917119362
0,0.010585524186655907,-0.006990318947364017
0,0.6384880085118437,0.20890165631185678
1,0.8865953694786839,0.4152764152385488
7,0.05180877449406831,1.004599380407636
1,0.7463147125130549,0.8244416790879319
6,0.44602111423031926,0.3973581537517173
3,0.9401324821725876,0.2267740031078705
0,0.7098165250886591,0.06896785459830881
2,0.005572412517123122,0.03246068554867112
1,1.0086405134212666,0.9874647408348877
1,0.8092305047549968,0.9970373043496249
7,0.13646603685911052,1.0253742650947946
9,0.6280899455573513,0.2862817125406901
0,0.7291710802085635,0.09021998916406414
2,0.47289062970821644,0.2801041206941431
6,0.41214590138617885,0.4081131195982331
7,0.283298344294803,0.21169298922620264
8,0.6119268413690055,0.6337694364185161
3,0.07513431709543072,0.10724365752373073
9,0.012474225743673547,0.7481347152271732
0,0.23038425714337926,0.08914873568054331
4,0.11530695362893115,0.7641328086411108
6,0.3576787648903658,0.3523735139564435
7,0.012466698322584225,0.987962759975955
4,0.18542482388475606,0.36607884566202176
6,0.44927523763450694,0.40569232323308096
8,0.43781738965309447,0.5569298259183989
0,0.5610348521777124,0.1975622618200824
7,0.5923570745272565,0.9885306806829578
8,0.4917062197114772,0.5913592191891551
3,0.8821523673353103,0.24052801841506102
1,1.04347636178835,1.0124183269671816
